TIMESTAMP,TITLE,BRAND,DESCRIPTION,INITIAL_PRICE,FINAL_PRICE,CURRENCY,AVAILABILITY,REVIEWS_COUNT,CATEGORIES,ASIN,NUMBER_OF_SELLERS,ROOT_BS_RANK,DOMAIN,URL,IMAGE_URL,ITEM_WEIGHT,DELIVERY,RATING,PRODUCT_DIMENSIONS,DATE_FIRST_AVAILABLE,DISCOUNT,FEATURES,MODEL_NUMBER,MANUFACTURER
2023-10-29,ACDelco 131-84 Engine Coolant Thermostat,ACDelco,"An ACDelco GM Original Equipment Engine Coolant Thermostat is a temperature controlled valve located in the engine coolant outlet to, or the inlet from, the radiator, and is a GM-recommended replacement for your vehicle’s original component. It controls the flow of coolant through the radiator to enable the engine to reach and maintain its normal operating temperature. This original equipment engine coolant thermostat has been manufactured to fit your GM vehicle, providing the same performance, durability, and service life you expect from General Motors.",null,24,USD,In stock Usually ships within 2 to 3 days.,6,"Automotive,Replacement Parts,Engine Cooling & Climate Control,Thermostats",B0016IICMS,2,1174350,https://www.amazon.com/,https://www.amazon.com/ACDelco-131-84-Engine-Coolant-Thermostat/dp/B0016IICMS,https://m.media-amazon.com/images/I/71EqLF6ybpL.__AC_SY300_SX300_QL70_FMwebp_.jpg,4 ounces,FREE delivery November 3 - 6.,5,10 x 7 x 4 inches,20-Mar-08,null,"Control the flow of coolant through the radiator to enable the engine to reach and maintain its normal operating temperature,GM-recommended replacement part for your GM vehicle’s original factory component,Offering the quality, reliability, and durability of GM OE,Manufactured to GM OE specification for fit, form, and function",131-84,ACDelco
2023-10-05,La Sportiva Bushido II Running Shoe - Men's,La Sportiva,Men's Trail Running Shoes for Rugged and Varied Terrain   Ultra Raptor II Akasha II Bushido II GTX Ultra Raptor II GTX Cyklon Fit/Volume True to Size/Mid Volume True to Size/Higher Volume True to Size True to Size/Mid Volume True to Size/Mid Volume Cushioning (1 - 5 most) 3 4 3 3 4 Support (1-5 most) 5 4 3 5 4 Drop 9mm 6mm 6mm 12mm 8mm Weight/Shoe 12.5oz 10.9oz 10.5oz 16.5oz 11.6oz Sole/Tread FriXion XF 2.0/4.5mm Lugs FriXion XF 2.0/4.5mm Lugs FriXion XF 2.0 FriXion XF 2.0/4.5mm Lugs FriXion XF 2.0/7mm Lugs Gore-Tex Waterproof ✓ ✓ Wide Sizes Available ✓ Blizzard GTX Bushido II Jackal GTX Mutant Jackal Wildcat Fit/Volume True to Size/Lower Volume True to Size/Lower Volume True to Size/High Volume True to Size/Mid Volume True to Size/High Volume True to Size/Mid Volume Cushioning (1 - 5 most)) 4 3 4 5 4 3 Support (1 - 5 most) 4 3 4 3 4 5 Drop 6mm 6mm 7mm 6mm 7mm 12mm Weight/Shoe 13.3oz 10.5oz 11.1oz 11.3oz 10.5oz 13.4oz Sole/Tread Frixion AT 2.0 Compound/7mm Lugs FriXion XT 2.0 V-Groove2 FriXion XT 2.0/3mm Lugs FriXion XF 2.0 V-Groove FriXion XT 2.0/3mm Lugs FriXion XT 2.0 Wide SiGore-Tex Waterproof zes Available ✓ ✓ Wide Sizes Available,null,155,USD,Only 2 left in stock - order soon,309,"Clothing, Shoes & Jewelry,Men,Shoes,Athletic,Running,Trail Running",B08P2C7R96,8,320113,https://www.amazon.com/,https://www.amazon.com/Sportiva-Bushido-II-Running-Shoe/dp/B07M6W8769,https://m.media-amazon.com/images/I/61X3kabGLKL.__AC_SY395_SX395_QL70_FMwebp_.jpg,null,"FREE delivery Tuesday, October 10,Or fastest delivery Sunday, October 8. Order within 2 hrs 11 mins",4,11 x 4 x 7 inches; 3 Pounds,4-Jan-19,null,"Rubber sole,MOUNTAIN RUNNING, REDEFINED - For those looking for the perfect combination of responsiveness, stability and comfort with bomber protection and superb traction, the Bushido II has all that and more. They offer enhanced cushioning while also providing the user with a neutral, stable, lightweight, sticky and aggressive outsole,AWARD-WINNING & UPGRADED - Designed for unbeatable performance on technical terrain, the Bushido II earned the Editor's Choice award from Trail Runner magazine; Updated tongue and heel for better comfort and fit,SMALL TWEAKS FOR BIG GAINS - Updated tongue and heel is ergonomic, padded, highly-breathable and will stay in place with gusseted construction; Outsole lugs wrap the midsole to provide added traction and enhanced stability on off-camber terrain,NO PRESSURE - Slip-on construction wraps your foot like a sock without compressing or exerting pressure points,GET A GRIP - FriXion XT V-Groove2 outsoles incorporate dual-compound rubber that delivers superb grip on any type of terrain, dry or wet; La Sportiva's famous Impact Brake System gives you 20% more traction with 20% less impact",36S,La Sportiva
2023-10-05,"OKEER Solar Spotlights Outdoor Waterproof,Auto on/Off Solar Landscape Spotlights 600 Lumen Spot Lights Outdoor Solar Powered,Solar Uplighting Outdoor for Yard Garden House Trees 4 Pack",OKEER,"About this item 🏘【Solar Spot Lights Outdoor】:IF your need to improve house's roadside appeal then solar spot lights for outdoors is a good choice.solar outdoor spot lights have 2 brightness to suit different scenes. Low Light Mode(12hrs) is suitable for gardens, patios or yards. High Light Mode(8hrs) is for walkway, driveway or porch 🏘【More Efficient Charging Efficiency and Larger Batteries】:Spot lights outdoor solar powered have a nice large somewhat adjustable position solar panel so you can angle the solar panel for maximum sun instead of flat fixed solar panel, easy to point the LEDs where you want light ,2200m Ah of battery can provide continuous lighting 🏘【Bright and Illuminate the Front of Yard】:Solar garden spot lights is the perfect light to enhance pine trees and river rock in front yard,recommend this product for anyone wanting to create the ambiance of an intimate and warm .No complicated wiring setups to install and not adding to the light bill! 🏘【With Bright & Dark Sensor】:Spotlight solar lights outdoor will automatically charge the power under the sunshine, and will automatic light up when it is getting dark.When using solar spot lights for the first time, remember peel off the protective layer on the solar panel,the light sensor will works as expected 🏘【Quality Assurance】:Solar landscape lights outdoor waterproof has IP65 standard, led solar spot lights outdoor can withstand all kinds of terrible weather such as rain, snow, high frost, high temperature, etc. Lifetime Technical Support, 6 month replacement or risk-free refund. If you need anything else please let me know if I am at your service › See more product details",null,60,USD,In Stock,638,"Tools & Home Improvement,Lighting & Ceiling Fans,Outdoor Lighting,Landscape Lighting,Spotlights",B0B45JK6ZW,1,4175,https://www.amazon.com/,https://www.amazon.com/OKEER-Spotlights-Waterproof-Landscape-Uplighting/dp/B0B45JK6ZW,https://m.media-amazon.com/images/I/71zdagCnLCL.__AC_SY445_SX342_QL70_FMwebp_.jpg,1.2 Pounds,"FREE delivery Tuesday, October 10,Or fastest delivery Saturday, October 7. Order within 6 hrs 56 mins",4,14.57 x 11.81 x 3.94 inches; 1.2 Pounds,15-Jun-22,null,"🏘【Solar Spot Lights Outdoor】IF your need to improve house's roadside appeal then solar spot lights for outdoors is a good choice.solar outdoor spot lights have 2 brightness to suit different scenes. Low Light Mode(12hrs) is suitable for gardens, patios or yards. High Light Mode(8hrs) is for walkway, driveway or porch,🏘【More Efficient Charging Efficiency and Larger Batteries】Spot lights outdoor solar powered have a nice large somewhat adjustable position solar panel so you can angle the solar panel for maximum sun instead of flat fixed solar panel, easy to point the LEDs where you want light ,2200m Ah of battery can provide continuous lighting,🏘【Bright and Illuminate the Front of Yard】Solar garden spot lights is the perfect light to enhance pine trees and river rock in front yard,recommend this product for anyone wanting to create the ambiance of an intimate and warm .No complicated wiring setups to install and not adding to the light bill!,🏘【With Bright & Dark Sensor】Spotlight solar lights outdoor will automatically charge the power under the sunshine, and will automatic light up when it is getting dark.When using solar spot lights for the first time, remember peel off the protective layer on the solar panel,the light sensor will works as expected,🏘【Quality Assurance】Solar landscape lights outdoor waterproof has IP65 standard, led solar spot lights outdoor can withstand all kinds of terrible weather such as rain, snow, high frost, high temperature, etc. Lifetime Technical Support, 6 month replacement or risk-free refund. If you need anything else please let me know if I am at your service",cool white-spot 4 pack,OKEER
2023-10-05,"VOGREX 15 Amp to 30 Amp RV Electrical Adapter Cord Cable, 5-15P Male to L5-30R Female, Heavy Duty Plug Connectors, Dogbone Converter with Twist Lock and LED Indicator, 12""",VOGREX,"About this item ✅【HEAVY DUTY ELECTRICAL POWER ADAPTER】15Amp (NEMA 5-15P) male to 30Amp (NEMA L5-30R) female adapter for your RV which is equipped with 30 Amp twist lock power inlet and needs to plug into 15 Amp power source, 30A/125V Max, load 3750W, STW 10/3 ✅【SAFETY】RV plug adapter cord made of heavy-duty polyvinyl plastic, 100% copper wire, excellent and stable conductive; Threaded locking ring on RV adapter to create a weatherproof connection ✅【LED POWER INDICATOR】Designed with the LED power indicator will glows green when there is power ✅【EASILY UNPLUG】Both ends of power adapter are designed with finger grip handles, make insert or unplug easier, effectively saving physical strength ✅【PACKAGE INCLUDED】1x 12"" length 15M/30F RV Dog-Bone Electrical Adapter Cord. Any other futher information with the adapter cord, please feel free to contact us via email, we will try our best to make you satisfied",15.99,15,USD,Only 1 left in stock - order soon,184,"Automotive,RV Parts & Accessories,Power & Electrical,Plugs, Inlets & Receptacles",B099NDZDK9,1,554906,https://www.amazon.com/,https://www.amazon.com/VOGREX-Electrical-Connectors-Converter-Indicator/dp/B0995KH4RH,https://m.media-amazon.com/images/I/61yuuWHMO9L.__AC_SX300_SY300_QL70_FMwebp_.jpg,14 ounces,"FREE delivery Wednesday, October 11 on orders shipped by Amazon over $35,Or fastest delivery Sunday, October 8. Order within 6 hrs 56 mins",5,15.55 x 3.9 x 2.91 inches,12-Jul-21,-6%,"✅【HEAVY DUTY ELECTRICAL POWER ADAPTER】15Amp (NEMA 5-15P) male to 30Amp (NEMA L5-30R) female adapter for your RV which is equipped with 30 Amp twist lock power inlet and needs to plug into 15 Amp power source, 30A/125V Max, load 3750W, STW 10/3,✅【SAFETY】RV plug adapter cord made of heavy-duty polyvinyl plastic, 100% copper wire, excellent and stable conductive; Threaded locking ring on RV adapter to create a weatherproof connection,✅【LED POWER INDICATOR】Designed with the LED power indicator will glows green when there is power,✅【EASILY UNPLUG】Both ends of power adapter are designed with finger grip handles, make insert or unplug easier, effectively saving physical strength,✅【PACKAGE INCLUDED】1x 12"" length 15M/30F RV Dog-Bone Electrical Adapter Cord. Any other futher information with the adapter cord, please feel free to contact us via email, we will try our best to make you satisfied",VOG1238,VOGREX
2023-10-05,Gueen Compatible with Samsung Galaxy A53 Case 5G Premium Liquid Silicone with [Soft Anti-Scratch Microfiber Lining] Gel Rubber Full-Body Bumper Protection Case for Samsung Galaxy A53 - Light Brown,Gueen,"About this item 【Best in Class】Use original certified liquid silicone. Unlike mass-produced cheap cases, the GUEEN Samsung Galaxy A53 5G Case has undergone many tests and it strikes a good balance between slimness and protection. Offering 2x the protection and quality of leading brands at half the price. It comes to you like a work of art and brings you the most reliable company. 【Upgrade Camera Protection】The fine hole design of the precision rear camera lens protection frame perfectly matches the mobile phone, reducing the friction of the camera lens and enhancing the camera protection. Delicate tactile buttons can easily access all ports, controls and sensors without interfering with microphone usage. 100% supports wireless charging, and the transmission rate is not affected. 【Double Protection】We used a 2.1mm raised edge to protect the expensive sapphire camera and screen, and the inner ultra-fine flannel lining wraps every corner. Built-in upgraded invisible airbags, reinforced four corners, super cushioning and shock absorption, provide double protection for your Samsung A53. 【Dustproof & Excellent Grip】 We use premium thickened liquid silicone, the surface is covered with a fine oleophobic layer to effectively prevent scratches, collisions, fingerprints and dirt. Provides a smooth but non-slip grip that won't fall out of your hands or pockets. The touch is soft and warm, and the dust-proof effect is better than 99% of the silicone cover. Easy to clean, just wipe it with a wet towel, it's as bright as new. 【Lifetime Replacement】The ergonomic phone case reduces hand fatigue when using your phone for a long time. From the gueen store, ensure the maximum protection for the service life of your Galaxy A53 5G silicone protective case. You will receive a lifetime warranty and friendly customer service.",9.99,8,USD,In Stock,334,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",B09R1DPGVH,1,12084,https://www.amazon.com/,https://www.amazon.com/Compatible-Anti-Scratch-Microfiber-Full-Body-Protection/dp/B09R1DPGVH,https://m.media-amazon.com/images/I/611UuemvgSL.__AC_SX300_SY300_QL70_ML2_.jpg,1.13 ounces,"FREE delivery Tuesday, October 10 on orders shipped by Amazon over $35,Or fastest delivery Saturday, October 7. Order within 6 hrs 57 mins",4,6.89 x 4.49 x 0.71 inches,26-Jan-22,-20%,"【Best in Class】Use original certified liquid silicone. Unlike mass-produced cheap cases, the GUEEN Samsung Galaxy A53 5G Case has undergone many tests and it strikes a good balance between slimness and protection. Offering 2x the protection and quality of leading brands at half the price. It comes to you like a work of art and brings you the most reliable company.,【Upgrade Camera Protection】The fine hole design of the precision rear camera lens protection frame perfectly matches the mobile phone, reducing the friction of the camera lens and enhancing the camera protection. Delicate tactile buttons can easily access all ports, controls and sensors without interfering with microphone usage. 100% supports wireless charging, and the transmission rate is not affected.,【Double Protection】We used a 2.1mm raised edge to protect the expensive sapphire camera and screen, and the inner ultra-fine flannel lining wraps every corner. Built-in upgraded invisible airbags, reinforced four corners, super cushioning and shock absorption, provide double protection for your Samsung A53.,【Dustproof & Excellent Grip】 We use premium thickened liquid silicone, the surface is covered with a fine oleophobic layer to effectively prevent scratches, collisions, fingerprints and dirt. Provides a smooth but non-slip grip that won't fall out of your hands or pockets. The touch is soft and warm, and the dust-proof effect is better than 99% of the silicone cover. Easy to clean, just wipe it with a wet towel, it's as bright as new.,【Lifetime Replacement】The ergonomic phone case reduces hand fatigue when using your phone for a long time. From the gueen store, ensure the maximum protection for the service life of your Galaxy A53 5G silicone protective case. You will receive a lifetime warranty and friendly customer service.",G-01,Gueen
2023-10-05,LawnMaster 517785 Outdoor 100-Feet Heavy-Duty Extension Cord…,Cleva,"RATING: 12 Amps, 1250 Watts, 125 VAC",49.99,40,USD,In Stock,19,"Tools & Home Improvement,Electrical,Cords, Adapters & Multi-Outlets,Extension Cords",B08XNB7SK9,4,413815,https://www.amazon.com/,https://www.amazon.com/LawnMaster-Outdoor-100-Feet-Heavy-Duty-Extension/dp/B08XNB7SK9,https://m.media-amazon.com/images/I/81o-2UujsYL.__AC_SY300_SX300_QL70_FMwebp_.jpg,8.2 pounds,FREE delivery October 11 - 16.,5,11.06 x 10.79 x 5.91 inches,27-Feb-21,-20%,"RATING 12 Amps, 1250 Watts, 125 VAC,16-GUAGE Copper 3-wire extension cord,3-PRONG grounded plug for added safety,LENGTH 100 Feet,VINYL COVERING protects against moisture, abrasion and direct sunlight. Orange colored for easy visibility.,PURCHASE GUARANTEE Priority shipping service from our US warehouse & professional customer service,Fits most LawnMaster Electric Tools.",517785,Cleva
2023-10-05,California Costumes Men's Blackheart The Pirate Costume,California Costumes,"Costume includes: Shirt, Bandana, Boot Tops, Belt, Wrist Cuffs",50,36,USD,Only 1 left in stock - order soon,102,"Clothing, Shoes & Jewelry,Costumes & Accessories,Men,Costumes & Cosplay Apparel,Costumes",B000BNV730,3,2906164,https://www.amazon.com/,https://www.amazon.com/California-Costumes-Blackheart-Pirate-Costume/dp/B003TU1IA4,https://m.media-amazon.com/images/I/41JFH6hyFML.__AC_SY445_SX342_QL70_FMwebp_.jpg,null,"FREE delivery October 12 - 16. ,Or fastest delivery Wednesday, October 11. Order within 22 hrs 54 mins. ",4,16 x 4 x 14 inches; 1.98 Pounds,21-Sep-06,-28%,"100% Polyester,Imported,Dry Clean Only,100% Polyester,Lacing,Dry clean only,USA",1542,California Costumes
2023-10-05,"AWSENS 40W LED Security Lights Motion Sensor Light Outdoor, 180 Degree, 4000LM, 5000K, ETL Water Resistant, 3 Head Motion Detected Flood Light for Garage, Yard, Porch (White)",AWSENS,"[ENERGY STAR CERTIFIED] 3 energy saving light heads provide excellent wide coverage to your home or business, producing up to 4000 lumens at the low power of 40W. The 5000k color temperature provides bright daylight white illumination, perfect for securing the home and detecting intruders. Save more than 75% on your electricity bill compared with equivalent traditional 175W halogen bulbs when using the Awsens outdoor motion sensor security light. [POWERFUL PIR SENSOR] The Awsens 3 head flood light emits light when people, cars, or animals move within the 70 ft motion detection range at a 180° angle. The broad detection range of the outdoor motion sensor light provides safety for you and your family. Includes integrated photocell for automatic dusk-to-dawn operation. Perfect for residential or commercial use. [ADJUSTABLE DESIGN] The Awsens outdoor motion sensor security light is easy to install and conveniently adjustable. Its single screw easily mounts on walls, eaves, or soffits as a simple mounting option. The swivel arms allow for easy adjustment of light direction. By adjusting the center head of the light up or down, and the sides in all four directions, you are able to position the light to any angle for optimum use and safety. [LONGER LIGHTING TIME] The Awsens outdoor motion sensor security light includes 3 operation modes: Test/Auto/Manual with adjustable run times of 1/5/10 minutes. The different settings allow a customizable approach to fit your security lighting needs. [DURABLE ALUMINUM DESIGN] Each of the outdoor motion sensor light's 3 heads are cast in aluminum, allowing for great heat dissipation and a durable lifespan of up to 50,000 hours. Suitable for use in the front door, driveway, walkway, side of the house, yard, porch, garage, backyard, patio, and fence. [WET RATED] The extremely durable aluminum housing of the 3 integrated LED lights allow this outdoor motion sensor security light to withstand stormy weather. The strong housing is able to survive frost, rain, stormy weather, and ensure steady performance. › See more product details",33.99,32,USD,In Stock,36,"Tools & Home Improvement,Lighting & Ceiling Fans,Outdoor Lighting,Flood & Security Lights",B09VCY1WCX,3,88774,https://www.amazon.com/,https://www.amazon.com/AWSENS-Security-Resistant-Adjustable-Detector/dp/B09VCY1WCX,https://m.media-amazon.com/images/I/61Oen36o3uL.__AC_SX300_SY300_QL70_FMwebp_.jpg,2.58 pounds,"FREE delivery Tuesday, October 10 on orders shipped by Amazon over $35,Or fastest delivery Sunday, October 8. Order within 6 hrs 55 mins",4,13.6 x 6.2 x 9.2 inches,11-Mar-22,-6%,"[ENERGY STAR CERTIFIED] 3 energy saving light heads provide excellent wide coverage to your home or business, producing up to 4000 lumens at the low power of 40W. The 5000k color temperature provides bright daylight white illumination, perfect for securing the home and detecting intruders. Save more than 75% on your electricity bill compared with equivalent traditional 175W halogen bulbs when using the Awsens outdoor motion sensor security light.,[POWERFUL PIR SENSOR] The Awsens 3 head flood light emits light when people, cars, or animals move within the 70 ft motion detection range at a 180° angle. The broad detection range of the outdoor motion sensor light provides safety for you and your family. Includes integrated photocell for automatic dusk-to-dawn operation. Perfect for residential or commercial use.,[ADJUSTABLE DESIGN] The Awsens outdoor motion sensor security light is easy to install and conveniently adjustable. Its single screw easily mounts on walls, eaves, or soffits as a simple mounting option. The swivel arms allow for easy adjustment of light direction. By adjusting the center head of the light up or down, and the sides in all four directions, you are able to position the light to any angle for optimum use and safety.,[LONGER LIGHTING TIME] The Awsens outdoor motion sensor security light includes 3 operation modes Test/Auto/Manual with adjustable run times of 1/5/10 minutes. The different settings allow a customizable approach to fit your security lighting needs.,[DURABLE ALUMINUM DESIGN] Each of the outdoor motion sensor light's 3 heads are cast in aluminum, allowing for great heat dissipation and a durable lifespan of up to 50,000 hours. Suitable for use in the front door, driveway, walkway, side of the house, yard, porch, garage, backyard, patio, and fence.,[WET RATED] The extremely durable aluminum housing of the 3 integrated LED lights allow this outdoor motion sensor security light to withstand stormy weather. The strong housing is able to survive frost, rain, stormy weather, and ensure steady performance.",null,AWSENS
2023-10-29,"Avery Durable View 3 Ring Binder, 1 Inch Slant Rings, 1 Black Binder (17011)",AVERY,"Keep lecture notes, procedures and homework assignments organized with this Durable View Binder. The durable construction is ideal for frequent referencing. The DuraHinge design is stronger, lasts longer and resists tearing, and the DuraEdge feature makes the sides and top more pliable, providing greater split resistance. Deeply textured film offers a smoother finish and features a linen pattern for a high-quality look and feel. Two interior pockets help you organize and secure loose papers, and the slant rings hold a higher page capacity compared to same size round rings. Customize your binder with free templates and designs at Avery Design & Print Online.",9.81,8,USD,In Stock,10071,"Office Products,Office & School Supplies,Binders & Binding Systems,Binders,View Binders",B001B0CP74,26,235,https://www.amazon.com/,https://www.amazon.com/Avery-Durable-Binder-Slant-17011/dp/B001B0CP74,https://m.media-amazon.com/images/I/81QJjjQiT8S.__AC_SX300_SY300_QL70_FMwebp_.jpg,8 ounces,"FREE delivery Friday, November 3 on orders shipped by Amazon over $35,Or fastest delivery Tomorrow, October 30. Order within 9 hrs 19 mins",5,10.25 x 1.75 x 11.63 inches,19-Apr-06,-14%,"This 1 inch durable binder offers more protection than standard binders thanks to its tear-resistant DuraHinge spine and more flexible, DuraEdge split-resistant edges,Holds up to 250 sheets with 1 inch slant rings; binder cover has 1.4 inch wide spine,Identify your clear view binder at a glance with a customizable spine, front, and back cover that lets you make your binder your own,Important documents and presentation materials stay flat like they’re supposed to because slant rings are mounted on the rear binder panel instead of on the spine,Don’t worry about exceeding sheet capacity; this durable view binder has additional storage with 2 interior clear pockets made with nonstick PVC-free material—no ink transfer",17011,Avery
2023-10-29,"Rattleware Espresso Tamper - Aluminum Tamper for Espresso Machine, 53-Millimeter",Rattleware,"This is the place for all coffee lovers. Trusted by baristas around the world, Rattleware has been innovating and raising the bar on coffee equipment and smallwares since 1993. Our highly durable, commercial-grade tools enable precise measurement and ensure the creation of superior quality coffee-based beverages.",22.95,20,USD,Only 15 left in stock - order soon.,115,"Kitchen & Dining,Small Appliance Parts & Accessories,Coffee & Espresso Machine Parts & Accessories,Espresso Machine Accessories,Tampers",B0016CBNUW,2,369666,https://www.amazon.com/,https://www.amazon.com/Rattleware-21101-53-53-Milimeter-Aluminum-Tamper/dp/B0016CBNUW,https://m.media-amazon.com/images/I/31EKchqtTPL.__AC_SX300_SY300_QL70_FMwebp_.jpg,6.4 ounces,"FREE delivery Friday, November 3 on orders shipped by Amazon over $35,Or fastest delivery Wednesday, November 1. Order within 19 hrs 3 mins",4,2.09 x 2.09 x 3.58 inches,21-Mar-08,-13%,"𝐑𝐀𝐓𝐓𝐋𝐄𝐖𝐀𝐑𝐄 𝐒𝐄𝐓𝐒 Our rattleware sets are the industry standard for quality espresso hand tampers and commercial coffee products. Pick the size and shape that's right for you.,𝐇𝐈𝐆𝐇-𝐐𝐔𝐀𝐋𝐈𝐓𝐘 𝐄𝐒𝐏𝐑𝐄𝐒𝐒𝐎 𝐂𝐎𝐅𝐅𝐄𝐄 𝐓𝐀𝐌𝐏𝐄𝐑 A solid, high-quality espresso coffee tamper that feels great in your hand and packs the grounds consistently. Compatible with a wide range of machines. Be sure to measure the inside of your portafilter basket to guarantee the best possible fit.,𝐃𝐈𝐅𝐅𝐄𝐑𝐄𝐍𝐂𝐄𝐒 𝐈𝐍 𝐐𝐔𝐀𝐋𝐈𝐓𝐘 𝐀𝐍𝐃 𝐖𝐎𝐑𝐊𝐅𝐋𝐎𝐖 Durable and shaped to ensure comfort and grip. The right tools make a difference in quality and workflow.,𝐄𝐀𝐒𝐘 𝐓𝐎 𝐂𝐋𝐄𝐀𝐍 Our Aluminum Tamper is Easy to clean with a quick wipe, and your espresso tamps are back in action. No knurling or exposed threads which can accumulate contaminants.,𝐑𝐀𝐓𝐓𝐋𝐄𝐖𝐀𝐑𝐄'𝐒 𝐏𝐑𝐎𝐃𝐔𝐂𝐓𝐒 Rattleware's products are strong and effective. It is our passion to create tools that simultaneously improve workflow while creating high-quality coffee, and food, in an efficient, attractive work environment.",21101-53,Rattleware
2023-10-29,National brand alternative MDI Microshield MicroKey CPR Rescue Breather with,DMi Products,The CPR Microshield was designed to meet two critical specifications: protect the rescuer and allow the rescuer to perform proper CPR according to the established guidelines and procedures.,17.85,15,USD,Only 14 left in stock - order soon.,40,"Health & Household,Health Care,First Aid,First Aid Kits",B001B9S3ZI,1,519866,https://www.amazon.com/,https://www.amazon.com/National-alternative-Microshield-MicroKey-Breather/dp/B001B9S3ZI,https://m.media-amazon.com/images/I/31DKbKNhtoL._QL70_FMwebp_.jpg,null,"FREE delivery Monday, November 6 on orders shipped by Amazon over $35,Or fastest delivery Wednesday, November 1. Order within 18 hrs 49 mins",5,1 x 1 x 1 inches; 0.01 Ounces,16-Jun-08,-16%,"First Aid,Wound Management,First Aid Supplies for the Workplace and Home",70-190,MDI
2023-10-29,Concrete Finishing Trowel 14X5 Steel Permashape Broken In,Marshalltown,Marshalltown Pre Worn Plasterers Pre Worn Finishing Trowel With Broken-In Shape To Eliminates Line an damp; Ripple Marks. They Withstand Pressure Of Hard-Troweling And Are Made From The Highest Grade Stainless Steel. Properly Shaped And Tempered To A Gold.,77.99,61,USD,Only 18 left in stock - order soon.,669,"Tools & Home Improvement,Power & Hand Tools,Hand Tools,Masonry Tools,Trowels",B001ACMLXQ,7,574220,https://www.amazon.com/,https://www.amazon.com/Concrete-Finishing-Trowel-Permashape-Broken/dp/B001ACMLXQ,https://m.media-amazon.com/images/I/51JU1cOjiIL.__AC_SY300_SX300_QL70_FMwebp_.jpg,1.23 pounds,"FREE delivery Friday, November 3,Or fastest delivery Tuesday, October 31. Order within 18 hrs 4 mins,FREE delivery Friday, November 3,Or fastest delivery Tuesday, October 31. Order within 18 hrs 4 mins",5,14.6 x 5.3 x 3.6 inches,12-Mar-10,-22%,"Crafted from the highest quality hardened and tempered golden stainless steel to provide ultimate strength and durability.,Broken-in shape eliminates line and ripple marks and allows you to use the trowel from day one.,Aluminium alloy mountings are fully heat treated for strength and machine finished to ensure an ideal handle-to-post-fit.,Marshalltown trowels are not welded, therefore is no embrittlement problem to cause premature breaking.,Resilient DuraSoft handle provides a soft feel, reduces fatigue, and offers excellent durability.",PB145GSD,Marshalltown The Premier Line
2023-10-29,"J.west 2019 Newest AirPods Case, Macaron Color Cute Sparkle Glitter Pretty Design Bling AirPods Soft TPU Protective Case Accessories Kit Compatiable with Apple AirPods 1st/2nd Charging Case Colorful",J.west,"J.west 2019 Newest AirPods Case, Macaron Color Cute Sparkle Glitter Pretty Design Bling AirPods Soft TPU Protective Case Accessories Kit Compatiable with Apple AirPods 1st/2nd Charging Case Colorful",null,10,USD,In Stock,1495,"Electronics,Headphones, Earbuds & Accessories,Cases",B0B5ZWBX32,1,45588,https://www.amazon.com/,https://www.amazon.com/J-west-Protective-Accessories-Compatiable-Charging/dp/B07V9VF4JQ,https://m.media-amazon.com/images/I/51qDLde3ZjL.__AC_SX300_SY300_QL70_FMwebp_.jpg,0.634 ounces,"FREE delivery Friday, November 3 on orders shipped by Amazon over $35,Or fastest delivery Tomorrow, October 30. Order within 13 hrs 48 mins",4,4.3 x 3.9 x 1.2 inches,15-Jul-19,null,"This Bling Soft Airpods case is specially designed for Apple AirPods 1 & AirPods 2 Charging Case, perfect fit your AirPods,360°protection for your AirPods Charging Case. Never worry about scratches, dirt, shocks and other daily damages.,The case would never affect the opening angle of the airpods case which ensures easy put-in and take out of the charging case.,Premium IMD (In-Mould-Decoration) Technology,the Print Vivid and Never Fade,With the lid and body separated, there is no hinge point that joins the body to the lid, gives no extra trouble to daily use and easy to install or remove. Thanks to the anti-slip interior, you never have to worry about the AirPods charging case slipping off",for airpods charging case,J.west
